S1[C@@H](N=C(C(=C)C1)C(=O)O)[C@H](NC(=O)/C(=N\OC)/c1nc(sc1)N)C=O	-6.1
o1c2c(CC=C(C)C)c(O)cc(O)c2c(=O)c(O)c1c1ccc(OC)cc1	-7.4
O=C(N)c1c(c([N+](=O)[O-])cc([N+](=O)[O-])c1)C	-5.5
Clc1cc(Nc2nn3c(NCCCC)cc(nc3n2)C)c(cc1)C	-7.0
Fc1ccc(CN(C2CCN(CC2)C)C(=O)NCc2ccc(OCC(C)C)cc2)cc1	-7.2
O=C(N1[C@H](CCC1)C(=O)O)CCCCC(=O)N1[C@H](CCC1)C(=O)O	-6.7
S1c2c(Nc3c1cccc3)cccc2	-5.7
P(=O)(O/C=C/N)(O)O	-4.1
Clc1c(Nc2ncc(n3c2cnc3)c2ccccc2)cccc1	-7.3
Fc1c(C(=O)Nc2nc(C(=O)C3CCN(CC3)C)ccc2)c(F)cc(F)c1	-7.6
O=C1NC(=O)CC[C@@H]1N1C(=O)c2c(C1=O)cccc2N	-6.9
O=C1NC(=O)N[C@@H]1NC(=O)N	-5.4
S(=O)(=O)(N1[C@H](C[C@H](NS(=O)(=O)C)C1)C(=O)NO)c1ccc(OCCCC)cc1	-6.5
P(=O)(OCC)(OCC)OCC	-3.6
O(c1cc2c(n(c(c2)C(=O)NCc2ccc([N+](C)(C)C)cc2)Cc2cc(ccc2)C(=N)N)cc1)Cc1ccccc1	-8.7
S1C[C@H]([NH2+][C@@H](CCc2ccccc2)C(=O)OCC)C(=O)N(C[C@H]1c1sccc1)CC(=O)[O-]	-6.7
O(C[C@@H](O)CNC(C)(C)C)c1c2CCC(=O)Nc2ccc1	-6.5
S(=O)(=O)(Nc1nc(nc(OCCO)c1Oc1c(OC)cccc1)c1ncccn1)c1ccc(C(C)(C)C)cc1	-7.9
O(CCO)CC	-3.3
S(=O)(=O)(N1[C@@H](CCC1)COc1ccccc1)c1cc2c(N(C(=O)C2=O)C)cc1	-7.5
o1nc(nc1CCCC(=O)O)c1cc([N+](=O)[O-])ccc1	-6.4
O([C@H](Cn1c2c(n(c1=O)C)cnc1c2cc(c2cc(C(O)(C)C)cnc2)cc1)C)C	-7.6
O(CCN(CC)CC)C(=O)c1c(O)c(c2ccccc2)ccc1	-6.2
O1[C@@H]([C@H]2[C@H]([C@](CC[C@@H]2C)(C1)CO)C)c1ccc(O)cc1	-6.1
P(=O)(OC[C@H]1O[C@H](n2c3c(nc2)cc(c(c3)C)C)[C@H](O)[C@@H]1O)(O)O	-7.1
O[C@@H](CNC)c1cc(O)ccc1	-5.1
o1c(c2c(OC)cccc2)ccc1C(=O)O	-5.9
Clc1c(c(N2C(=O)[C@H]3N(CC[C@H]3O)C2=O)ccc1C#N)C	-6.3
Clc1c(NC2=NCCN2)c2nsnc2cc1	-6.0
O1NC(=O)[C@@H](Cc2ccc(OCCc3nc(oc3C)c3ccccc3)cc2)C1=O	-7.7
Oc1cc(ccc1O)C	-5.0
O(CCOC)C	-2.8
O=C(N[C@@H](CC(=O)O)C(=O)O)Cc1c2c([nH]c1)cccc2	-7.2
Brc1ccc(/C=C/CNCCNS(=O)(=O)c2c3c(ccc2)cncc3)cc1	-6.5
Fc1ccc(c2c(c(nc3c2cccc3)C2CC2)/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)cc1	-7.9
Clc1c([C@@]2(O[C@H](CO2)COc2ccc(N3CCN(CC3)C(C)C)cc2)Cn2ncnc2)ccc(Cl)c1	-7.3
S(=O)(=O)(Nc1c(cccc1)C(=O)NCC(=O)O)c1ccc(OC(=O)C(C)(C)C)cc1	-7.2
Brc1[nH]c(Cl)c2ncnc2n1	-4.5
S([C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)/C(=N/OS(=O)(=O)O)/CCCC[S@](=O)C	-6.4
O[C@]1([C@@]2([C@H]([C@H]3[C@H]([C@@H](O)C2)[C@@]2(C(=CC(=O)C=C2)[C@H](C3)C)C)CC1)C)C(=O)COC(=O)CCC(=O)O	-7.2
S([C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO)C(C)C	-6.0
Clc1[nH]c(F)nc2ncnc12	-4.9
O[C@@]12[C@]3(CCN([C@@H]1Cc1c3c(O)c(cc1)C(=O)N)CC1CC1)CC(=O)CC2	-7.0
Oc1ccc(C(c2ccc(O)cc2)(C)C)cc1	-6.3
O1[C@H](COc2c1c1c(NC(=O)C1)cc2)CNCc1ccccc1	-7.4
O[C@@H]([C@H](N)CC1CCCCC1)C(=O)NNc1ccc(cc1)C	-6.9
S1(=O)(=O)[C@H](C[C@H](NCC)c2c1sc(S(=O)(=O)N)c2)C	-6.1
SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)O	-5.7
O(c1ccc(/C(=C\C)/C(=C/C)/c2ccc(OC(=O)C)cc2)cc1)C(=O)C	-6.3
Clc1cc(Nc2c3c(ncc2C#N)cc(OCC)c(NC(=O)/C=C\CN(C)C)c3)ccc1OCc1ncccc1	-7.4
O=C(N1CCC(CC1)CCCCNC(=O)/C=C/c1cccnc1)c1ccccc1	-6.9
S(=O)(=O)(N)c1sc(NC(=O)C)nn1	-5.2
OCCCCCCCCCCCCC1=C(C(=O)C(=C(OC)C1=O)OC)C	-5.8
SC[C@H](O)CO	-3.7
O1[C@H]2C(=C([C@@H]1C(=C2C(=O)OC)C(=O)OC)c1ccc(O)cc1)c1ccc(O)cc1	-7.5
FC(F)(F)c1ccc(CC[C@@H]2N(CCc3c2cc(OC)c(OC)c3)[C@H](c2ccccc2)C(=O)NC)cc1	-7.4
Clc1ccc(Oc2ccc(S(=O)(=O)C3(CCOCC3)CC(=O)NO)cc2)cc1	-7.3
O=C1N2[C@@H](CC(=C)C2)C=Nc2c1cc(OC)c(OCCCOc1cc3N=C[C@H]4N(CC(=C)C4)C(=O)c3cc1OC)c2	-7.3
Clc1c2CC(=O)CCC/C=C/CCOC(=O)c2c(O)cc1O	-6.7
Clc1ccc(c2onc3c2cc(cc3)c2nc(ncc2)N)cc1	-7.8
O([C@@H]1CCN(C1)c1ncnc2c1cc(OC)c(OC)c2)c1nc2c(nc1)cccc2	-7.6
O(C[C@@H](O)CNC(C)C)c1ccc(O)cc1	-5.8
O=C([C@@]1(N)[C@H]2C[C@@H]([C@H]1c1ccccc1)CC2)c1ccccc1	-6.2
OC(CCC[C@H](N)C)(C)C	-4.4
[P@@](=O)(OCCN(C)C)(OP(=O)(O)O)O	-4.7
Clc1cc(c2cc(O)c(nc2)C(=O)NCC(=O)O)ccc1	-6.8
O([C@@H]1[C@@H](N)C[C@@H](N)[C@H](O)[C@H]1O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1N)CN	-6.0
O=C1Nc2c(C1(c1ccc(OC(=O)C)cc1)c1ccc(OC(=O)C)cc1)cccc2	-7.6
Fc1c([C@@H]2[C@@H](N)C[C@@H](N3CCn4c(nnc4C(F)(F)F)C3)CC2)cc(F)c(F)c1	-7.5
s1c(c(N(C(C)C)C(=O)c2ccc(cc2)C)cc1c1ccccc1)C(=O)O	-6.5
P(=O)(OC(=O)C)(O)O	-4.3
s1c2nc(N)c(c(c2c(N)c1C(=O)N)c1ccc(OCC)cc1)C#N	-6.9
S(CC[C@H](N)C(=O)O)C	-4.3
O(C(=O)C1CCN(CC1)C(=O)c1ccc(N(Cc2nc3c(nc2)nc(nc3N)N)C)cc1)C	-7.7
Fc1c(OC[C@H](O)CNC(CC2Cc3c(C2)cccc3)(C)C)cc(CCC(=O)O)cc1F	-7.3
P(=O)(O[C@H]1[C@@H](F)[C@@H](O[C@@H]1CO)n1c(=O)[nH]c(=O)cc1)(O)O	-6.8
Clc1c(Oc2ccc(O[C@H](C)C(=O)O)cc2)ccc(Cl)c1	-6.1
O(Cc1ccc(CN2CC[C@@]3(CC2)c2c(C=C3)cccc2)cc1)c1ccc([C@H](CC(=O)O)C#CC)cc1	-6.5
S(=O)(=O)(N)c1ccc(c2c(noc2C)c2ccccc2)cc1	-7.4
O=C(Nc1cccnc1)CCCCCCC(=O)NO	-6.1
s1c(c(c2c1cc(O)cc2)C(=O)c1ccc(OCCN2CCCCC2)cc1)c1ccc(O)cc1	-7.8
OCc1c(N)cccc1	-4.4
N(Cc1cc(c2cccnc2)ccc1)c1c(nccc1)N	-7.1
O=C1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)CC(=O)CC4)C)CC2)CC1)C	-6.5
O(C1CCCC1)c1cc(NC(=O)c2cc3c(cc2)cc(cc3)C(=N)N)ccc1	-8.1
FC(F)(F)c1cc(Nc2ncccc2C(=O)O)ccc1	-7.0
S(=O)(=O)(N1N(C(=O)N([C@@H]([C@H](O)C1)Cc1ccccc1)Cc1ccc(O)cc1)Cc1ccc(O)cc1)c1cc(ccc1)C#N	-7.1
Cl[C@H]1[C@H]2[C@H]3[C@@]([C@](O)([C@@H](C3)C)C(=O)CO)(C[C@H](O)[C@@H]2[C@@]2(C(=CC(=O)C=C2)C1)C)C	-6.6
P(=O)(OCc1c(CN[C@@H](CCC(=O)O)C(=O)O)c(O)c([nH+]c1)C)(O)O	-6.7
Fc1ccc(n2cc(CCCCN3CCC4(OCc5c4cccc5)CC3)c3c2cccc3)cc1	-7.8
O(CCCCCC)c1c(c(c(O)c(c1)C)C)C	-5.5
OC(=O)[C@H](c1ccc(CC(C)C)cc1)C	-5.7
[C@H]1(CCC(=CC1)C)C(=C)C	-4.5
O(Cc1ccccc1)C(=O)c1ccccc1	-6.0
s1c2[C@]3(OCCc2cc1F)CCN(CC3)C[C@H](Cc1c(F)cccc1)C(=O)NC	-7.8
SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O	-6.0
Ic1c(CCC(=O)O)c(I)cc(I)c1/N=C/N(C)C	-6.0
Brc1cc2c(S(=O)(=O)N3CCCC3)c([nH]c2cc1)C(=O)N	-6.4
O=C(N(Cc1ccncc1)CC)[C@@H](c1ccccc1)CO	-6.0
OC(=O)c1ccc(c2c3c([nH]c2)ncc(c3)c2ccccc2)cc1	-7.7
OC(=O)CCCC(=O)O	-4.3
O[C@H](C/C=C\C/C=C\CC)/C=C/C=C\C/C=C\CCCC(=O)O	-5.6
O=C(N[C@H]([C@H](O)C)Cc1ccccc1)[C@H]1N(CCC1)C(=O)[C@@H](NC(=O)OCc1ccccc1)C	-6.8
Fc1ccc(c2cc(c(OCCCOc3c(CCC)c(Oc4c(cccc4)C(=O)O)ccc3)cc2O)CC)cc1	-7.9
[P@](=O)(OC[C@@H](O)COC(=O)C)(OCC[NH3+])O	-4.8
OC(=O)CCCCCCCCC(=O)O	-4.8
O=C(N1CCC(N(C)C)CC1)c1ccc(NC(=O)Nc2ccc(c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1	-8.6
O(CCCN(CCCC)CCCC)C(=O)c1ccc(N)cc1	-5.6
o1nc(c(c1c1cc(ccc1)/C=C/COc1c(c(O)ccc1)C(=O)OC)CO)C(=O)O	-6.8
Brc1ccc(c2nn(c3c2cc(F)c(OC/C=C/CN(CC=C)C)c3)C)cc1	-6.0
Clc1cc(O)c(Oc2ccc(Cl)cc2)cc1	-5.5
Fc1cc2c(c3c(oc2cc1O)cc(=O)c(F)c3)c1c(cc(cc1)C(=O)O)C(=O)O	-7.6
Clc1c(OCCCCCCC(=O)O)c(Cl)cc(NC(=O)NC(=O)c2c(Cl)cccc2)c1	-6.5
Oc1c([N+](=O)[O-])cc(C[C@H](N)C(=O)O)cc1	-5.9
S(=O)(=O)(N)c1ccc(Nc2nn(c(n2)N)C(=S)Nc2c(F)cccc2F)cc1	-7.6
s1c2c(nc1NC(C)C)ccc(c2)c1ocnc1c1c(F)cccc1	-7.0
O=C1NC(=O)C(=C1c1c2c(n(c1)CCCN)cccc2)c1c2c([nH]c1)cccc2	-7.7
[O-][N+](CCC=C1c2c(CCc3c1cccc3)cccc2)(C)C	-7.2
FC(F)(F)c1cc(NC(=O)[C@@](O)(COc2c(F)c(F)c(F)c(F)c2F)C)ccc1[N+](=O)[O-]	-7.8
o1c(c2c([N+](=O)[O-])cccc2)ccc1C(=O)O	-5.8
O1[C@@]2([C@@]3([C@H]([C@H]4C(=C5C(=CC(=O)CC5)[C@@H](C4)C)[C@H](C3)c3ccc(N(C)C)cc3)CC2)C)CCC1	-7.6
O[C@@]12[C@]3([C@@H](C[C@@H]4[C@@H](C4(C)C)[C@@H](C3=O)C=C([C@H]1O)CO)C)C=C([C@@H]2OC(=O)c1c(onc1CC)CC)C	-6.9
O([C@@H]1C([C@H]2[C@@]([C@@H]3[C@]([C@]4(C(=CC3=O)[C@H]3[C@@](CC4)(CC[C@](C3)(C)C(=O)O)C)C)(CC2)C)(CC1)C)(C)C)C(=O)CCC(=O)O	-6.8
O=C(N1[C@@H](CCC1)C(=O)N)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1	-7.4
Clc1nc(nc2n(Cc3ncc(c(OC)c3C)C)cnc12)N	-6.4
ClCC/C(=C(/c1ccc(OCCN(C)C)cc1)\c1ccccc1)/c1ccccc1	-6.4
O[C@@H]([C@H](O)[C@@H](O)C(=O)O)[C@H](O)C(=O)O	-5.5
O(C[C@H](O)CNCCC)c1c(C(=O)CCc2ccccc2)cccc1	-7.1
O=C(N[C@@H](CCO)C(=O)O)CCCCC	-5.0
Clc1c(S(=O)(=O)N)cc2c(N[C@H](NC2=O)c2ccccc2)c1	-7.2
O1[C@@H]([C@H]1C(=O)OCC)C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H]([C@H](CC)C)C(=O)O	-5.6
O=C(Nc1c2c(nccc2)c2ncccc2c1)C	-6.6
P(=O)(O)(O)CP(=O)(O)O	-4.2
OC(=O)c1cc(N)c(NC(=O)C)cc1	-5.6
Clc1ccc(c2cc3c(C(=O)c4c(F)c(NS(=O)(=O)CCC)ccc4F)c[nH]c3nc2)cc1	-8.0
Fc1c([C@@H]2[C@@H](N)CC(=CC2)C(=O)N2CCn3c(nnc3C(F)(F)F)C2)cc(F)c(F)c1	-8.5
O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=C[C@@H](O)CC4)CC3)C)CC2)CC1)C)C	-6.9
s1c(c(nc1C)C)c1nc(ncc1)N	-5.6
S1[C@@](N(N=C1c1c(F)ccc(F)c1)C(=O)N(OC)C)(CCCN)c1ccccc1	-7.2
O[C@@H](CCO)C	-3.8
Clc1c(Nc2c(CC(=O)OCC(=O)O)cccc2)c(Cl)ccc1	-6.3
[P@](=O)(O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO)(O[P@@](=O)(OC[C@H]1O[C@@H](n2c(=O)[nH]c(=O)cc2)[C@H](O)[C@@H]1O)O)O	-7.6
OC(=O)[C@H](NC(=O)N)C	-4.6
FC(F)(F)c1cc(C[C@@H](NCC)C)ccc1	-5.7
Fc1ccc(CC2CCNCC2)cc1	-5.6
O[C@@H]([C@@H](NC(C)C)CC)c1c2c([nH]c(=O)cc2)c(O)cc1	-6.5
S(C[C@H](OCC)COc1ccc(cc1)C(F)(F)F)c1cc(c(OCC(=O)O)cc1)C	-6.7
Clc1c2c(C(=O)O[C@@H](C[C@H]3O[C@@H]3/C=C/C=C/C(=O)C2)C)c(O)cc1O	-6.9
O1CC[C@H](NC(=O)CCCCCCC)C1=O	-5.2
Fc1ccc([C@](N)(c2cnc(N3CCN(CC3)c3ncnn4c3cc(c4)c3cn(nc3)C)nc2)C)cc1	-7.8
Clc1c(ccc(S(=O)(=O)C)c1)C(=O)Nc1cc(c(Cl)cc1)c1ncccc1	-6.8
O1c2n(CCC1)c1c(c2C(=O)NCC2CCN(CC2)CCCC)cccc1	-7.2
S(=O)(=O)(N)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1	-7.9
O(c1c(CN2CCNCC2)ccc(OC)c1OC)C	-5.6
O[C@]1([C@@]2([C@H]([C@H]3C(=CC2)[C@@]2(C(=CC(=O)CC2)CC3)C)CC1)C)C(=O)COC(=O)C	-6.6
Ic1c(N(C[C@@H](O)CO)C(=O)C)c(I)c(c(I)c1C(=O)NC[C@@H](O)CO)C(=O)NC[C@@H](O)CO	-5.4
FC(F)(F)c1c(c2nnc(Cn3cc4nc(nc4cc3)c3c(F)cccc3)cc2)ccc(c1)C(F)(F)F	-8.3
S1[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1cc(c(cc1OC)C)Cc1ccc(OCC)cc1	-7.7
O([C@H]([C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)(C)C)C(=O)N[C@H]1CC[C@@H](O)CNC1=O)C	-6.5
O=C(NC)c1cc(Nc2ncnc3n(ncc23)c2ccccc2)c(cc1)C	-7.6
P(=O)(O[C@H]1[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H](OP(=O)(O)O)[C@@H]1O)(O)O	-6.0
[S@@](=O)(Cc1occc1)CC(=O)NC/C=C\COc1nccc(CN2CCCCC2)c1	-6.3
O1[C@H]([C@H](NC(=O)C)[C@@H](N=C(N)N)C=C1C(=O)O)[C@H](O)[C@H](O)CO	-6.5
O=C1C(C(=O)c2c1cccc2)c1ccccc1	-6.4
O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCCCCC)CO	-5.7
Clc1oc(C(=O)N[C@@H](Cc2cc(F)c(F)cc2)CN)cc1c1n(ncc1Cl)C	-7.4
OC(=O)[C@@H](N)[C@H](CC(=O)O)C	-4.8
O[C@@H]1[C@@H]([C@H]([C@H](O)C1)/C=C/[C@@H](O)CCc1ccccc1)C/C=C\CCCC(=O)NCC	-6.5
[O-][N+]1(CCCCC1)CCc1ccc(NC(=O)CCCC(=O)O)cc1	-6.3
S(=O)(=O)(O[P@](=O)(OC[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@H](O)[C@@H]1O)O)O	-7.1
[S@](=O)(O)c1ccccc1	-4.3
S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)[O-])[C@H]1C[C@H]([NH2+]C1)CNS(=O)(=O)N	-6.5
o1[nH]c(=O)c(c1)C(=O)O	-4.4
O1[C@H]2[C@H](OC[C@@H]2Oc2cc(ccc2)C(=N)N)[C@H](Oc2cc(ccc2)C(=N)N)C1	-8.1
S1c2c(/C(=C/3\C[C@H]4N([C@H](CC4)C3)C)/c3c(C1)cccc3)cccc2	-7.6
O1[C@@H]2[C@]34[C@@H]([C@H](N(CC3)C)Cc3c4c1c(OC)cc3)CC=C2OC(=O)c1ccccc1	-8.5
Ic1c(N(C)C(=O)C)c(I)c(c(I)c1C(=O)NCC(=O)Nc1c(I)c(c(I)c(c1I)C(=O)O)C(=O)NCCO)C(=O)NC	-5.8
O1[C@@H]([C@@H](O)[C@@H](O)[C@@H]1n1c2ncnc(c2nc1)C)[C@H](O)C	-6.6
Brc1cc(c2oc3c(c(=O)c2C)cc(O)cc3)cc(Br)c1O	-7.3
OC(=O)[C@@H](N)Cc1cc(O)ccc1	-5.5
Clc1cc(c2nn(C[C@@H](NC(=O)c3n[nH]c([C@@H](O)C)c3)C)cc2)ccc1C#N	-7.4
s1c2c(NC[C@H](NC2=O)CN)c2c1ccc(OC)c2	-6.8
S(=O)(=O)(N)c1cc(c2nc(NCc3ncccc3)c3c(c4ccccc4)cccc3n2)cnc1	-7.9
Clc1c(OCCCc2onc(c2)C)c(Cl)cc(C2=NCCO2)c1	-6.3
[P@@](=O)(OC[C@H]1O[C@@H](n2c(=O)[nH]c(=O)cc2)C[C@@H]1O)(O)N[P@](=O)(OP(=O)(O)O)O	-7.2
O(C(=O)C1=C(NC(=C([C@H]1c1cc([N+](=O)[O-])ccc1)C(=O)OC)C)C)CC	-6.2
O=C(N)C(CCn1c(ncc1)C)(c1ccccc1)c1ccccc1	-6.6
ONC(=O)C	-3.8
O=C(CCCCCCCCC)C	-3.9
O=C1N(c2c(C1(Cc1ccncc1)Cc1ccncc1)cccc2)c1ccccc1	-7.0
s1c(c(nc1c1ccc(cc1)C(F)(F)F)C)C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1	-7.1
O1[C@@H](n2c3[nH]c(nc(=O)c3nc2)N)[C@H](O)C[C@H]1CO	-6.9
OC(CCC[C@H]([C@@H]1[C@@]2([C@@H](CC1)/C(=C/C=C\1/C[C@@H](O)C[C@H](O)C1=C)/CCC2)C)C)(C)C	-7.0
O=C(n1c2c(c(=O)[nH]c3c1nccc3)cccc2)CN1CCN(CC1)C	-8.1
OC(=O)CCCc1c2c([nH]c1)cccc2	-5.8
S(=O)(=O)(O[C@@H]1[C@H]2OC[C@@H](O[C@@H]1O)[C@@H]2O)O	-5.3
S1/C(=C/c2ncccc2)/C(=O)N=C1N	-5.4
ClCC/C(=C(/c1ccc(OCCO)cc1)\c1ccccc1)/c1ccccc1	-6.4
Clc1c(F)c(Nc2ncnc3c2cc(OC2CCN(CC2)C(=O)C=C)c(OC)c3)ccc1Cl	-7.9
Clc1[nH]c(=O)[nH]c(=O)c1CCCCOP(=O)(O)O	-6.1
F[C@H](C[C@H](N)C(=O)O)CC/N=C(/N)\C	-5.2
S(=O)(=O)(n1c2c(c(c1)CCC(=O)O)cc(OC)cc2)c1ccc(OC)cc1	-7.2
S(=O)(=O)(NCc1ccc(C(=O)N[C@@H](CC(=O)O)C(=O)C)cc1)c1cc(c(O)cc1)C(=O)O	-6.8
Ic1ccc([C@H](n2c(cnc2)C(=O)OC)C)cc1	-5.2
O=c1n(c(=O)n(c2ncn(c12)CC(=O)O)C)C	-5.9
O(C(=O)c1cc(N)ccc1)CC	-4.8
S(=O)(=O)(N[C@@H](P(=O)(O)O)C(C)C)c1ccc(cc1)c1ccc(OC)cc1	-6.4
Brc1cc(c2n[nH]c(c3cc4OCOc4cc3)c2)ccc1	-7.3
OC(=O)[C@@H](N)CCC(=O)C	-4.6
Clc1c(/N=C(/N(c2cc(SC)ccc2)C)\N)cc(SC)cc1	-6.3
[O-][N@+]1([C@H]2N(c3c([C@]2(CC1)C)cc(OC(=O)Nc1c(CC)cccc1)cc3)C)C	-6.8
O1C([C@H](OC(=O)[C@@H](CC)C)[C@H](OC(=O)C)c2c1ccc1c2oc(=O)cc1)(C)C	-6.8
P(=O)(OCC(=O)[C@]1(O)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)(O)O	-7.3
[nH]1c2c(cc(Nc3nc(c4ccncc4)cnc3N)cc2)cc1	-7.8
S(=O)(=O)(N)c1cc(C[C@H](NCCOc2c(OCC)cccc2)C)ccc1OC	-6.6
OCCCC[C@H]([NH3+])C(=O)[O-]	-4.2
S1c2c(N(C[C@H](CN(C)C)C)c3c1cccc3)cc(cc2)CC	-6.6
Clc1cc2[nH]c(=O)n(C3CCN(CC3)CCCn3c4c([nH]c3=O)cccc4)c2cc1	-8.0
S(=O)(=O)(N)c1ccc(C(=O)NCc2c(F)cc(F)cc2)cc1	-6.4
Fc1cc2c(N3[C@H](CN(CC3)C(=O)C=C)C)nc(=O)n(c2nc1c1c(O)cccc1F)c1c(nccc1C)C(C)C	-6.9
o1c(nnc1C(=O)[C@H]1NCCC1)C(C)(C)C	-5.6
Brc1cnc(nc1)c1n(c2c(c1C1CCCC1)ccc(C(=O)NC1(CCC1)c1n(c3c(n1)ccc(c3)/C=C/C(=O)O)C)c2)C	-7.2
O=c1[nH]c(=O)[nH]c2nc3c(nc12)cc(c(c3)C)C	-7.2
Fc1ccc(C(=O)N2CC(C2)(COc2cc3c(cc2)cc(OC)cc3)C(=O)O)cc1	-7.8
S([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)C	-5.5
Clc1c(CN(CC(=O)N2CCOCC2)C)c(NC(=O)c2ccccc2)ccc1	-7.1
O[C@@H]([C@@H](O)[C@H](O)C=O)[C@@H](O)C	-5.0
FC(F)(F)c1cc(NC(=O)[C@@](O)(COc2ccc(NC(=O)C)cc2)C)ccc1[N+](=O)[O-]	-7.9
N[C@@H](CC(C)C)C	-3.7
O1[C@@H]([C@@H](O)CC[C@@H]1O)C	-4.5
Nc1c(N)cncc1	-4.6
S=P(OC)(OC)O	-3.6
O=C([C@@H]1[C@@]2([C@H]([C@H]3C(=CC2)[C@@]2(C(=CC(=O)C=C2)CC3)C)C[C@H]1C)C)CN1CCN(CC1)c1nc(N2CCCC2)nc(N2CCCC2)c1	-9.7
o1c(nc2c1cccc2)[C@H]1N(CCC1)C(=O)[C@H](CCCC)CN(O)C=O	-6.9
O(c1nn(c2c1cccc2)Cc1ccccc1)CCCN(C)C	-6.3
n12ncc(C3CC3)c1nc(cc2NCc1cccnc1)c1ccccc1	-7.9
S=C1[C@]2(C([C@H](CC2)C1)(C)C)C	-4.1
FC(F)(F)c1cc2CN(C[C@@]3(C[C@H](N[C@@H]4[C@H](OC)COCC4)CC3)C(C)C)CCc2nc1	-8.1
OC(=O)[C@@H](N)[C@H](N)C	-4.4
BrC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	-7.0
FC(F)(F)c1c(NC(=O)[C@@H]2[C@@]3([C@H]([C@H]4[C@@H]([C@@]5([C@H](NC(=O)C=C5)CC4)C)CC3)CC2)C)cc(cc1)C(F)(F)F	-8.5
O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)[C@H]1O)[C@@H](O)CO	-5.7
s1c2c(nc1N(C)C)ccc(OCCN(CC)CC)c2	-5.4
Clc1cc2/C(=C/c3[nH]c(c(c3C)C(=O)NC)C)/C(=O)Nc2cc1	-7.6
OC(=O)[C@@H](N)Cc1c2c([nH]c1)cccc2	-6.0
O=c1[nH]c(cc(=O)[nH]1)C(=O)O	-5.5
O[C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@]2(C(=CC(=O)CC2)C=C3)C)CC1)C)CCC(=O)O	-6.7
O=C(N)CC	-3.2
O=C(N1C[C@@H](n2nc(c3c2ncnc3N)C#Cc2cc(OC)cc(OC)c2)CC1)C=C	-6.8
o1[nH]c(=O)c(n1)C(=O)O	-4.4
N1(CCN(CC1)CC)Cc1ccc(cc1)c1[nH]c2ncnc(N[C@@H](c3ccccc3)C)c2c1	-7.4
ClCCN1[P@](=O)(OCCC1)NCCCl	-4.2
O(c1cc(CCNC)ccc1OC(=O)C(C)C)C(=O)C(C)C	-6.3
[P@](=O)(O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)(O[P@@](=O)(OC[C@H]1O[C@@H](n2cc(c(=O)[nH]c2=O)C)C[C@@H]1O)O)O	-7.5
P(=O)(OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)O	-5.9
N([C@H]1CCCc2c1nccc2)(CCCCN)Cc1[nH]c2c(n1)cccc2	-7.6
O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OC)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO	-6.5
P(=O)(O)(O)C(P(=O)(O)O)c1ccccc1	-5.6
Clc1ccc(c2[nH]nc(SC)n2)cc1	-5.5
O[C@H](N)Cc1c2c([nH]c1)cccc2	-5.8
Clc1cc([C@@H](N(C(=O)CC2(CCN(CC2)C)c2ccc(F)cc2)C)C)c2c(c1)cccc2	-7.8
S(=O)(=O)(N)c1sc(N(C(=O)Cc2ccc(cc2)c2ncccc2)C)nc1C	-7.0
Clc1cc2C(=NCC(=O)Nc2cc1)c1ccccc1	-6.9
